id,edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual
201,19,0,Travel_Rarely,Research & Development,3,Universitaria,Medical,Media,Alta,1,Laboratory Technician,Alta,Single,1483,1,No,14,Alta,Muy_Alta,0,1,3,1,0,0
202,40,0,Travel_Frequently,Research & Development,26,Universitaria,Medical,Media,Alta,2,Research Scientist,Alta,Divorced,5605,1,No,11,Alta,Baja,1,20,2,20,2,13
204,35,0,Travel_Rarely,Sales,1,Universitaria,Marketing,Alta,Alta,3,Sales Executive,Alta,Married,7295,1,No,13,Alta,Baja,2,10,3,10,0,6
205,53,0,Travel_Rarely,Sales,6,Universitaria,Marketing,Media,Alta,2,Sales Representative,Alta,Married,2306,2,Yes,20,Muy_Alta,Muy_Alta,1,13,3,7,4,5
206,45,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Media,Alta,2,Laboratory Technician,Alta,Divorced,2348,8,No,18,Alta,Alta,1,20,2,17,0,15
207,32,0,Travel_Frequently,Sales,8,Universitaria,Marketing,Media,Alta,3,Sales Executive,Alta,Single,8998,1,No,14,Alta,Muy_Alta,0,9,2,9,3,7
208,29,0,Non-Travel,Research & Development,1,Universitaria,Technical Degree,Muy_Alta,Alta,2,Manufacturing Director,Alta,Married,4319,1,No,13,Alta,Baja,1,10,1,10,0,9
211,51,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,Media,Alta,2,Manufacturing Director,Alta,Married,6132,2,No,17,Alta,Alta,0,10,2,1,0,0
214,58,0,Travel_Rarely,Research & Development,9,Secundaria,Medical,Media,Media,1,Research Scientist,Media,Married,3346,4,Yes,20,Muy_Alta,Media,1,9,3,1,0,0
215,40,0,Travel_Rarely,Sales,4,Secundaria,Marketing,Alta,Media,3,Sales Executive,Media,Married,10855,7,No,11,Alta,Baja,1,15,2,12,2,11
216,34,0,Travel_Frequently,Sales,2,Universitaria,Marketing,Alta,Alta,1,Sales Representative,Alta,Married,2231,6,No,18,Alta,Muy_Alta,1,6,3,4,1,2
217,22,0,Travel_Rarely,Research & Development,19,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Married,2323,1,No,24,Muy_Alta,Baja,2,2,6,2,2,2
218,27,0,Non-Travel,Research & Development,9,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,2024,6,No,18,Alta,Muy_Alta,1,6,1,2,2,2
221,28,0,Travel_Rarely,Research & Development,21,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Married,2713,1,No,11,Alta,Alta,1,5,2,5,0,2
223,57,0,Travel_Rarely,Research & Development,24,Master,Life Sciences,Alta,Muy_Alta,3,Healthcare Representative,Muy_Alta,Divorced,9439,3,Yes,16,Alta,Media,1,12,2,5,1,4
224,27,0,Non-Travel,Research & Development,3,Secundaria,Medical,Alta,Media,1,Research Scientist,Media,Divorced,2566,1,Yes,15,Alta,Muy_Alta,1,1,2,1,0,1
226,50,0,Travel_Rarely,Research & Development,11,Universitaria,Life Sciences,Alta,Alta,5,Manager,Alta,Single,19926,3,No,15,Alta,Media,0,21,5,5,4,4
227,41,0,Travel_Rarely,Research & Development,14,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Divorced,2451,4,No,12,Alta,Baja,1,13,2,9,1,8
228,30,0,Travel_Rarely,Sales,5,Universitaria,Life Sciences,Media,Alta,3,Sales Executive,Alta,Married,9419,2,No,12,Alta,Alta,1,12,2,10,7,4
230,38,0,Travel_Rarely,Sales,1,Universitaria,Life Sciences,Baja,Media,2,Sales Executive,Media,Single,8686,4,No,22,Muy_Alta,Alta,0,12,2,8,0,7
231,32,0,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Single,3038,3,No,20,Muy_Alta,Baja,0,8,2,5,1,4
233,27,0,Travel_Rarely,Research & Development,17,Universitaria,Technical Degree,Alta,Alta,1,Research Scientist,Alta,Married,3058,0,Yes,16,Alta,Muy_Alta,1,6,3,5,1,1
235,19,1,Travel_Frequently,Sales,1,Primaria,Technical Degree,Alta,Baja,1,Sales Representative,Baja,Single,2325,0,No,21,Muy_Alta,Baja,0,1,5,0,0,0
238,36,0,Travel_Frequently,Research & Development,3,Universitaria,Medical,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2088,4,No,12,Alta,Alta,0,13,3,8,7,2
239,30,0,Non-Travel,Research & Development,9,Universitaria,Medical,Alta,Alta,2,Laboratory Technician,Alta,Divorced,3072,1,No,11,Alta,Alta,2,12,4,12,6,10
240,45,0,Travel_Rarely,Sales,4,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Divorced,5006,4,Yes,11,Alta,Baja,1,9,3,5,0,3
241,56,0,Travel_Rarely,Research & Development,8,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Divorced,4257,4,Yes,18,Alta,Alta,1,19,3,2,2,2
242,33,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Single,2500,0,No,14,Alta,Baja,0,4,2,3,0,2
243,19,1,Travel_Rarely,Research & Development,2,Secundaria,Life Sciences,Media,Media,1,Laboratory Technician,Media,Single,1102,1,No,22,Muy_Alta,Alta,0,1,3,1,1,0
244,46,0,Travel_Rarely,Sales,1,Universitaria,Marketing,Media,Alta,3,Sales Executive,Alta,Divorced,10453,1,No,25,Muy_Alta,Alta,3,24,2,24,15,7
245,38,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Alta,Alta,1,Laboratory Technician,Alta,Single,2288,1,No,12,Alta,Alta,0,2,3,2,2,1
246,31,0,Travel_Rarely,Research & Development,12,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Married,3929,8,Yes,23,Muy_Alta,Alta,1,7,0,4,0,2
247,34,0,Travel_Rarely,Research & Development,27,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2311,2,No,15,Alta,Muy_Alta,0,9,3,3,1,2
248,41,1,Travel_Rarely,Sales,20,Universitaria,Marketing,Media,Alta,1,Sales Representative,Alta,Single,3140,1,Yes,22,Muy_Alta,Muy_Alta,0,4,5,4,0,2
249,50,0,Travel_Rarely,Research & Development,1,Secundaria,Medical,Alta,Media,1,Laboratory Technician,Media,Married,3690,2,No,15,Alta,Muy_Alta,1,5,2,3,0,2
250,53,0,Travel_Rarely,Research & Development,13,Master,Medical,Muy_Alta,Muy_Alta,2,Manufacturing Director,Muy_Alta,Divorced,4450,1,No,11,Alta,Alta,2,5,3,4,1,3
252,33,0,Travel_Rarely,Research & Development,14,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Married,2756,1,No,13,Alta,Muy_Alta,1,8,5,8,1,6
253,40,0,Travel_Rarely,Research & Development,4,Universitaria,Medical,Muy_Alta,Alta,5,Manager,Alta,Married,19033,1,No,14,Alta,Media,1,21,2,20,9,9
254,55,0,Travel_Rarely,Research & Development,14,Master,Medical,Alta,Muy_Alta,5,Research Director,Muy_Alta,Single,18722,8,No,11,Alta,Muy_Alta,0,36,3,24,2,15
256,34,0,Travel_Frequently,Research & Development,2,Secundaria,Life Sciences,Muy_Alta,Media,2,Manufacturing Director,Media,Married,9547,1,No,17,Alta,Alta,0,10,2,10,1,9
258,51,0,Travel_Rarely,Research & Development,3,Universitaria,Medical,Muy_Alta,Alta,4,Healthcare Representative,Alta,Single,13734,3,No,18,Alta,Alta,0,21,6,7,1,0
259,52,0,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Alta,Media,5,Manager,Media,Married,19999,0,No,14,Alta,Baja,1,34,5,33,11,9
260,27,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2279,1,No,16,Alta,Muy_Alta,0,7,2,7,0,3
261,35,1,Travel_Rarely,Research & Development,23,Secundaria,Life Sciences,Media,Media,2,Manufacturing Director,Media,Married,5916,3,Yes,13,Alta,Baja,0,8,1,1,0,1
262,43,0,Non-Travel,Research & Development,7,Master,Medical,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2089,4,No,14,Alta,Muy_Alta,3,7,3,5,2,2
264,45,0,Non-Travel,Research & Development,2,Secundaria,Medical,Baja,Media,4,Manager,Media,Married,16792,9,No,23,Muy_Alta,Muy_Alta,1,22,1,20,11,8
267,37,0,Travel_Rarely,Research & Development,21,Master,Life Sciences,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Married,3564,1,Yes,12,Alta,Baja,1,8,3,8,1,7
269,35,0,Travel_Frequently,Research & Development,2,Universitaria,Medical,Media,Alta,2,Laboratory Technician,Alta,Single,4425,5,No,11,Alta,Muy_Alta,0,10,5,6,1,2
270,42,0,Non-Travel,Research & Development,21,Universitaria,Medical,Alta,Alta,2,Manufacturing Director,Alta,Divorced,5265,2,No,16,Alta,Media,1,11,5,5,0,2
271,38,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Muy_Alta,Alta,2,Manufacturing Director,Alta,Married,6553,9,No,14,Alta,Media,0,14,3,1,0,0
273,38,0,Travel_Rarely,Research & Development,29,Universitaria,Technical Degree,Muy_Alta,Alta,2,Manufacturing Director,Alta,Married,6261,3,No,18,Alta,Baja,1,9,3,7,1,7
274,27,0,Travel_Frequently,Research & Development,1,Secundaria,Technical Degree,Alta,Media,2,Manufacturing Director,Media,Married,4298,5,No,19,Alta,Alta,1,6,1,2,2,0
275,49,0,Non-Travel,Research & Development,18,Universitaria,Life Sciences,Muy_Alta,Alta,2,Manufacturing Director,Alta,Divorced,6804,1,Yes,15,Alta,Baja,2,7,0,7,1,7
277,34,0,Travel_Frequently,Research & Development,10,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,3815,1,Yes,17,Alta,Muy_Alta,1,5,4,5,2,0
281,40,0,Travel_Rarely,Research & Development,19,Universitaria,Medical,Alta,Alta,2,Laboratory Technician,Alta,Married,2741,8,Yes,15,Alta,Alta,1,15,2,7,3,7
282,38,1,Travel_Rarely,Research & Development,29,Universitaria,Medical,Media,Alta,2,Healthcare Representative,Alta,Married,6673,7,Yes,19,Alta,Media,0,17,2,1,0,0
283,29,1,Travel_Rarely,Sales,27,Universitaria,Marketing,Media,Alta,3,Sales Executive,Alta,Married,7639,1,No,22,Muy_Alta,Muy_Alta,3,10,3,10,1,9
284,22,0,Travel_Rarely,Research & Development,5,Master,Life Sciences,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2328,1,Yes,16,Alta,Baja,1,4,2,4,2,2
286,36,0,Travel_Frequently,Research & Development,18,Universitaria,Medical,Media,Alta,1,Laboratory Technician,Alta,Single,2153,1,No,13,Alta,Baja,0,8,2,8,1,7
287,40,0,Non-Travel,Research & Development,9,Secundaria,Life Sciences,Muy_Alta,Media,2,Healthcare Representative,Media,Married,4876,9,No,14,Alta,Muy_Alta,1,5,5,3,0,2
288,46,0,Travel_Rarely,Research & Development,1,Universitaria,Medical,Muy_Alta,Alta,3,Healthcare Representative,Alta,Divorced,9396,7,No,16,Alta,Alta,1,17,3,4,0,3
291,32,1,Travel_Rarely,Sales,4,Primaria,Medical,Muy_Alta,Baja,3,Sales Executive,Baja,Married,10400,1,No,11,Alta,Alta,0,14,2,14,9,8
292,30,0,Non-Travel,Research & Development,1,Secundaria,Life Sciences,Alta,Media,3,Manufacturing Director,Media,Single,8474,1,No,22,Muy_Alta,Alta,0,12,2,11,5,8
293,27,0,Travel_Frequently,Sales,20,Universitaria,Life Sciences,Muy_Alta,Alta,2,Sales Executive,Alta,Single,9981,1,No,14,Alta,Muy_Alta,0,7,2,7,0,7
296,51,0,Travel_Rarely,Research & Development,8,Secundaria,Life Sciences,Media,Media,3,Research Director,Media,Married,12490,5,No,16,Alta,Muy_Alta,2,16,5,10,4,7
297,30,1,Travel_Rarely,Research & Development,3,Universitaria,Technical Degree,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2657,5,Yes,11,Alta,Alta,0,8,5,5,0,4
298,41,0,Travel_Rarely,Sales,6,Universitaria,Life Sciences,Muy_Alta,Alta,3,Manager,Alta,Single,13591,3,Yes,18,Alta,Alta,0,16,3,1,0,0
299,30,1,Travel_Frequently,Sales,26,Secundaria,Marketing,Alta,Media,2,Sales Executive,Media,Single,6696,5,No,15,Alta,Alta,0,9,5,6,0,1
300,29,1,Travel_Rarely,Research & Development,1,Universitaria,Technical Degree,Alta,Alta,1,Research Scientist,Alta,Single,2058,0,No,14,Alta,Muy_Alta,0,7,1,6,1,5
302,45,0,Non-Travel,Sales,6,Secundaria,Medical,Muy_Alta,Media,3,Sales Executive,Media,Single,8865,6,No,12,Alta,Muy_Alta,0,23,2,19,12,8
303,54,0,Travel_Rarely,Sales,3,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Married,5940,2,No,14,Alta,Muy_Alta,1,16,4,6,0,5
304,36,0,Travel_Rarely,Research & Development,5,Universitaria,Life Sciences,Muy_Alta,Alta,2,Laboratory Technician,Alta,Single,5914,8,No,16,Alta,Muy_Alta,0,16,3,13,3,7
305,33,0,Travel_Rarely,Research & Development,4,Secundaria,Medical,Alta,Media,1,Research Scientist,Media,Married,2622,6,No,21,Muy_Alta,Muy_Alta,0,7,3,3,1,1
306,37,0,Travel_Frequently,Research & Development,11,Universitaria,Other,Media,Alta,3,Research Director,Alta,Divorced,12185,1,Yes,14,Alta,Alta,3,10,1,10,0,7
307,38,0,Travel_Rarely,Sales,3,Universitaria,Life Sciences,Baja,Alta,3,Sales Executive,Alta,Divorced,10609,0,No,12,Alta,Alta,2,17,6,16,5,13
308,31,0,Non-Travel,Research & Development,1,Primaria,Medical,Alta,Baja,2,Manufacturing Director,Baja,Married,4345,0,No,12,Alta,Muy_Alta,1,6,2,5,1,4
309,59,0,Travel_Rarely,Research & Development,3,Secundaria,Life Sciences,Alta,Media,1,Research Scientist,Media,Married,2177,3,No,17,Alta,Baja,1,7,6,1,0,0
311,37,0,Travel_Frequently,Sales,4,Universitaria,Marketing,Baja,Alta,1,Sales Representative,Alta,Divorced,2793,4,No,17,Alta,Alta,1,13,2,9,5,8
312,29,0,Travel_Frequently,Sales,1,Universitaria,Medical,Media,Alta,3,Sales Executive,Alta,Married,7918,1,No,14,Alta,Muy_Alta,1,11,5,11,4,1
314,35,0,Travel_Frequently,Sales,1,Universitaria,Marketing,Alta,Alta,3,Sales Executive,Alta,Single,8789,1,No,14,Alta,Baja,0,10,3,10,0,8
315,29,1,Travel_Rarely,Research & Development,18,Secundaria,Medical,Alta,Media,1,Research Scientist,Media,Single,2389,1,Yes,13,Alta,Alta,0,4,3,4,0,1
316,52,0,Travel_Rarely,Research & Development,2,Secundaria,Life Sciences,Alta,Media,1,Laboratory Technician,Media,Single,3212,7,No,15,Alta,Media,0,6,3,2,2,2
319,42,0,Travel_Rarely,Research & Development,4,Universitaria,Technical Degree,Alta,Alta,5,Manager,Alta,Married,19232,1,No,11,Alta,Muy_Alta,0,22,3,22,11,15
321,59,0,Travel_Rarely,Human Resources,6,Universitaria,Medical,Media,Alta,1,Human Resources,Alta,Married,2267,8,No,17,Alta,Muy_Alta,0,7,2,2,2,2
323,50,0,Travel_Rarely,Sales,1,Universitaria,Medical,Muy_Alta,Alta,5,Manager,Alta,Divorced,19517,3,No,11,Alta,Alta,1,32,3,7,0,6
325,33,1,Travel_Rarely,Research & Development,14,Universitaria,Medical,Alta,Alta,1,Laboratory Technician,Alta,Married,2436,5,Yes,13,Alta,Alta,1,8,2,5,0,4
327,43,0,Travel_Rarely,Sales,16,Universitaria,Marketing,Muy_Alta,Alta,4,Manager,Alta,Married,16064,5,Yes,22,Muy_Alta,Alta,1,22,3,17,1,9
328,33,1,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Baja,Alta,1,Laboratory Technician,Alta,Married,2707,7,No,20,Muy_Alta,Baja,0,13,3,9,1,7
329,52,0,Non-Travel,Sales,2,Secundaria,Life Sciences,Baja,Media,5,Manager,Media,Single,19068,1,Yes,18,Alta,Muy_Alta,0,33,2,33,15,12
330,32,0,Travel_Rarely,Sales,4,Universitaria,Life Sciences,Alta,Alta,1,Sales Representative,Alta,Married,3931,2,No,11,Alta,Baja,1,6,5,4,1,2
331,32,1,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Muy_Alta,Media,1,Laboratory Technician,Media,Single,3730,0,Yes,14,Alta,Muy_Alta,0,4,2,3,1,2
332,39,0,Travel_Rarely,Research & Development,1,Universitaria,Medical,Alta,Alta,1,Laboratory Technician,Alta,Divorced,2232,7,No,14,Alta,Alta,3,7,1,3,1,2
333,32,0,Non-Travel,Sales,26,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Married,4465,0,No,18,Alta,Baja,0,4,2,3,2,2
334,41,0,Travel_Rarely,Research & Development,19,Universitaria,Life Sciences,Alta,Alta,2,Research Scientist,Alta,Divorced,3072,2,No,16,Alta,Baja,2,17,2,1,0,0
335,40,0,Travel_Rarely,Research & Development,24,Universitaria,Technical Degree,Baja,Alta,2,Research Scientist,Alta,Divorced,3319,1,No,17,Alta,Baja,2,9,3,9,4,7
336,45,0,Travel_Rarely,Research & Development,1,Master,Other,Alta,Muy_Alta,5,Manager,Muy_Alta,Married,19202,0,No,11,Alta,Alta,1,25,2,24,1,7
337,31,0,Travel_Frequently,Research & Development,3,Universitaria,Medical,Media,Alta,3,Research Director,Alta,Divorced,13675,9,No,12,Alta,Baja,1,9,3,2,2,2
338,33,0,Travel_Rarely,Research & Development,5,Secundaria,Life Sciences,Alta,Media,1,Research Scientist,Media,Married,2911,1,No,13,Alta,Alta,1,2,2,2,0,2
339,34,0,Travel_Rarely,Research & Development,2,Secundaria,Life Sciences,Muy_Alta,Media,2,Manufacturing Director,Media,Married,5957,6,No,13,Alta,Media,1,13,3,11,5,9
340,37,0,Travel_Rarely,Research & Development,1,Secundaria,Medical,Alta,Media,1,Research Scientist,Media,Married,3920,2,No,14,Alta,Baja,1,17,2,3,0,2
341,45,0,Travel_Frequently,Research & Development,7,Master,Life Sciences,Baja,Muy_Alta,2,Manufacturing Director,Muy_Alta,Married,6434,4,No,17,Alta,Muy_Alta,1,9,1,3,0,2
342,37,1,Travel_Frequently,Research & Development,10,Universitaria,Medical,Baja,Alta,3,Manufacturing Director,Alta,Divorced,10048,6,No,11,Alta,Media,2,17,5,1,0,0
343,39,0,Travel_Frequently,Research & Development,2,Universitaria,Technical Degree,Alta,Alta,3,Healthcare Representative,Alta,Single,10938,0,No,25,Muy_Alta,Muy_Alta,0,20,1,19,11,8
346,29,0,Travel_Rarely,Research & Development,15,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Single,2340,1,No,19,Alta,Baja,0,6,1,6,1,5
347,42,0,Travel_Rarely,Research & Development,17,Master,Life Sciences,Muy_Alta,Muy_Alta,2,Research Scientist,Muy_Alta,Single,6545,3,Yes,13,Alta,Alta,0,10,1,3,0,2
349,29,0,Travel_Rarely,Sales,20,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Divorced,6931,2,No,14,Alta,Muy_Alta,1,10,2,3,0,2
350,25,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Baja,Alta,2,Manufacturing Director,Alta,Married,4898,0,No,12,Alta,Muy_Alta,2,5,3,4,1,2
351,42,0,Travel_Rarely,Research & Development,2,Secundaria,Medical,Muy_Alta,Media,1,Laboratory Technician,Media,Divorced,2593,0,Yes,11,Alta,Alta,1,10,4,9,7,8
352,40,0,Travel_Rarely,Research & Development,2,Universitaria,Medical,Baja,Alta,5,Research Director,Alta,Divorced,19436,0,No,19,Alta,Muy_Alta,1,22,5,21,3,9
353,51,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Married,2723,1,No,11,Alta,Media,0,1,0,1,0,0
355,31,1,Travel_Frequently,Research & Development,29,Secundaria,Medical,Alta,Media,1,Laboratory Technician,Media,Single,3479,0,No,11,Alta,Media,0,6,2,5,1,4
359,32,0,Travel_Frequently,Research & Development,7,Master,Life Sciences,Media,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2794,1,No,20,Muy_Alta,Alta,0,5,3,5,0,3
361,38,0,Non-Travel,Sales,2,Secundaria,Life Sciences,Muy_Alta,Media,2,Sales Executive,Media,Married,5249,3,No,18,Alta,Muy_Alta,1,13,0,8,7,5
362,32,0,Travel_Rarely,Research & Development,2,Secundaria,Technical Degree,Muy_Alta,Media,2,Laboratory Technician,Media,Single,2176,4,No,13,Alta,Muy_Alta,0,9,5,6,0,4
363,46,0,Travel_Rarely,Sales,2,Primaria,Technical Degree,Alta,Baja,4,Manager,Baja,Married,16872,3,Yes,12,Alta,Media,1,28,2,7,7,7
364,28,1,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Baja,Alta,1,Laboratory Technician,Alta,Single,3485,2,No,11,Alta,Alta,0,5,5,0,0,0
366,29,0,Travel_Rarely,Sales,2,Secundaria,Medical,Baja,Media,2,Sales Executive,Media,Married,6644,2,No,19,Alta,Media,2,10,2,0,0,0
367,31,0,Travel_Rarely,Research & Development,23,Secundaria,Medical,Media,Media,2,Healthcare Representative,Media,Married,5582,0,No,21,Muy_Alta,Media,1,10,2,9,7,8
369,25,0,Non-Travel,Research & Development,5,Master,Life Sciences,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Divorced,4000,1,No,12,Alta,Muy_Alta,2,6,2,6,1,5
372,45,0,Travel_Rarely,Research & Development,20,Universitaria,Medical,Alta,Alta,4,Healthcare Representative,Alta,Married,13496,0,Yes,14,Alta,Media,0,21,2,20,4,10
373,36,0,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,3210,0,No,11,Alta,Alta,1,16,4,15,10,11
374,55,0,Travel_Rarely,Research & Development,1,Universitaria,Medical,Muy_Alta,Alta,5,Manager,Alta,Single,19045,0,Yes,14,Alta,Alta,0,37,2,36,4,13
376,47,1,Non-Travel,Research & Development,29,Universitaria,Life Sciences,Baja,Alta,3,Manager,Alta,Married,11849,1,Yes,12,Alta,Muy_Alta,1,10,2,10,9,9
377,28,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Married,2070,1,No,23,Muy_Alta,Muy_Alta,1,5,3,5,0,4
378,37,0,Travel_Rarely,Sales,6,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Married,6502,4,No,14,Alta,Media,1,7,5,5,0,1
379,21,0,Travel_Rarely,Research & Development,3,Secundaria,Medical,Muy_Alta,Media,1,Research Scientist,Media,Single,3230,1,No,17,Alta,Baja,0,3,4,3,1,0
380,37,0,Non-Travel,Research & Development,1,Universitaria,Medical,Baja,Alta,3,Research Director,Alta,Divorced,13603,2,Yes,18,Alta,Baja,2,15,2,5,0,2
381,35,0,Travel_Rarely,Research & Development,22,Master,Life Sciences,Media,Muy_Alta,3,Manager,Muy_Alta,Divorced,11996,7,No,18,Alta,Media,1,10,6,7,6,2
382,38,0,Travel_Rarely,Sales,7,Universitaria,Medical,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Divorced,5605,1,Yes,24,Muy_Alta,Alta,1,8,3,8,7,7
384,26,0,Travel_Frequently,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,2,Manufacturing Director,Alta,Divorced,6397,1,No,20,Muy_Alta,Baja,1,6,6,6,1,4
385,50,0,Travel_Rarely,Research & Development,4,Universitaria,Life Sciences,Baja,Alta,5,Research Director,Alta,Divorced,19144,3,No,14,Alta,Baja,2,28,4,10,1,6
386,53,0,Travel_Rarely,Research & Development,3,Universitaria,Medical,Alta,Alta,4,Research Director,Alta,Married,17584,3,Yes,16,Alta,Muy_Alta,3,21,5,5,1,3
387,42,0,Travel_Rarely,Sales,1,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Married,4907,1,No,25,Muy_Alta,Alta,0,20,3,20,11,6
388,29,0,Travel_Frequently,Sales,2,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Single,4554,1,No,18,Alta,Baja,0,10,3,10,0,9
389,55,0,Travel_Rarely,Research & Development,20,Universitaria,Technical Degree,Media,Alta,2,Laboratory Technician,Alta,Married,5415,3,Yes,19,Alta,Muy_Alta,1,12,4,10,0,8
390,26,0,Travel_Frequently,Research & Development,11,Universitaria,Medical,Baja,Alta,2,Healthcare Representative,Alta,Married,4741,1,Yes,13,Alta,Alta,1,5,3,5,3,3
391,37,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2115,1,No,12,Alta,Media,0,17,3,17,5,7
392,44,1,Travel_Frequently,Research & Development,24,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Divorced,3161,3,Yes,22,Muy_Alta,Muy_Alta,1,19,0,1,0,0
393,38,0,Travel_Rarely,Research & Development,23,Universitaria,Life Sciences,Muy_Alta,Alta,2,Healthcare Representative,Alta,Divorced,5745,9,No,14,Alta,Media,1,10,2,2,1,2
394,26,1,Travel_Rarely,Research & Development,16,Universitaria,Medical,Baja,Alta,1,Laboratory Technician,Alta,Divorced,2373,2,Yes,13,Alta,Muy_Alta,1,5,2,3,0,2
395,28,0,Travel_Rarely,Research & Development,8,Universitaria,Life Sciences,Muy_Alta,Alta,1,Research Scientist,Alta,Single,3310,1,No,21,Muy_Alta,Muy_Alta,0,5,3,5,0,2
396,49,0,Travel_Frequently,Research & Development,10,Universitaria,Life Sciences,Alta,Alta,5,Research Director,Alta,Single,18665,9,Yes,11,Alta,Muy_Alta,0,22,4,3,1,2
397,36,0,Travel_Rarely,Research & Development,3,Universitaria,Technical Degree,Alta,Alta,2,Research Scientist,Alta,Single,4485,4,No,12,Alta,Muy_Alta,0,10,2,8,7,7
